Lat_DD,Lon_DD
7.85,39.21
7.85,39.21
7.85,39.21
7.85,39.21
7.85,39.21
7.85,39.21
7.85,39.21
7.85,39.21
7.85,39.21
7.85,39.21
7.85,39.21
7.85,39.21
7.85,39.21
7.85,39.21
7.85,39.21
7.85,39.21
7.85,39.21
7.85,39.21
7.85,39.21
7.85,39.21
7.85,39.21
7.85,39.21
7.85,39.21
7.85,39.21
7.85,39.21
7.85,39.21
7.85,39.21
7.85,39.21
7.83,39.18
7.83,39.18
7.83,39.18
7.83,39.18
7.83,39.18
7.83,39.18
7.83,39.18
7.83,39.18
7.83,39.18
7.83,39.18
7.83,39.18
7.83,39.18
7.83,39.18
7.83,39.18
7.83,39.18
7.83,39.18
7.83,39.18
7.83,39.18
7.83,39.18
7.83,39.18
7.83,39.18
7.83,39.18
7.83,39.18
7.83,39.18
7.83,39.18
7.83,39.18
7.83,39.18
7.83,39.18
7.83,39.18
7.83,39.18
7.82,39.16
7.82,39.16
7.82,39.16
7.82,39.16
7.82,39.16
7.82,39.16
7.82,39.16
7.82,39.16
7.82,39.16
7.82,39.16
7.82,39.16
7.82,39.16
7.82,39.16
7.82,39.16
7.82,39.16
7.82,39.16
7.82,39.16
7.82,39.16
7.82,39.16
7.82,39.16
7.82,39.16
7.82,39.16
7.82,39.16
7.82,39.16
7.82,39.16
7.82,39.16
7.82,39.16
7.82,39.16
7.82,39.16
7.82,39.16
7.87,39.14
7.87,39.14
7.87,39.14
7.87,39.14
7.87,39.14
7.87,39.14
7.87,39.14
7.87,39.14
7.87,39.14
7.87,39.14
7.87,39.14
7.87,39.14
7.87,39.14
7.87,39.14
7.87,39.14
7.87,39.14
7.87,39.14
7.87,39.14
7.87,39.14
7.87,39.14
7.87,39.14
7.87,39.14
7.87,39.14
7.87,39.14
7.87,39.14
7.87,39.14
7.87,39.14
7.87,39.14
7.87,39.14
7.87,39.14
7.88,39.12
7.88,39.12
7.88,39.12
7.88,39.12
7.88,39.12
7.88,39.12
7.88,39.12
7.88,39.12
7.88,39.12
7.88,39.12
7.88,39.12
7.88,39.12
7.88,39.12
7.88,39.12
7.88,39.12
7.88,39.12
7.88,39.12
7.88,39.12
7.88,39.12
7.88,39.12
7.88,39.12
7.88,39.12
7.88,39.12
7.88,39.12
7.88,39.12
7.88,39.12
7.88,39.12
7.88,39.12
7.88,39.12
7.88,39.12
7.87,39.14
7.87,39.14
7.87,39.14
7.87,39.14
7.87,39.14
7.87,39.14
7.87,39.14
7.87,39.14
7.87,39.14
7.87,39.14
7.87,39.14
7.87,39.14
7.87,39.14
7.87,39.14
7.87,39.14
7.87,39.14
7.87,39.14
7.87,39.14
7.87,39.14
7.87,39.14
7.87,39.14
7.87,39.14
7.87,39.14
7.87,39.14
7.87,39.14
7.87,39.14
7.87,39.14
7.87,39.14
7.87,39.14
7.87,39.14
7.9,39.11
7.9,39.11
7.9,39.11
7.9,39.11
7.9,39.11
7.9,39.11
7.9,39.11
7.9,39.11
7.9,39.11
7.9,39.11
7.9,39.11
7.9,39.11
7.9,39.11
7.9,39.11
7.9,39.11
7.9,39.11
7.9,39.11
7.9,39.11
7.9,39.11
7.9,39.11
7.9,39.11
7.9,39.11
7.9,39.11
7.9,39.11
7.9,39.11
7.9,39.11
7.9,39.11
7.9,39.11
7.9,39.11
7.9,39.11
7.88,39.1
7.88,39.1
7.88,39.1
7.88,39.1
7.88,39.1
7.88,39.1
7.88,39.1
7.88,39.1
7.88,39.1
7.88,39.1
7.88,39.1
7.88,39.1
7.88,39.1
7.88,39.1
7.88,39.1
7.88,39.1
7.88,39.1
7.88,39.1
7.88,39.1
7.88,39.1
7.88,39.1
7.88,39.1
7.88,39.1
7.88,39.1
7.88,39.1
7.88,39.1
7.88,39.1
7.88,39.1
7.88,39.1
7.88,39.1
7.92,39.15
7.92,39.15
7.92,39.15
7.92,39.15
7.92,39.15
7.92,39.15
7.92,39.15
7.92,39.15
7.92,39.15
7.92,39.15
7.92,39.15
7.92,39.15
7.92,39.15
7.92,39.15
7.92,39.15
7.92,39.15
7.92,39.15
7.92,39.15
7.92,39.15
7.92,39.15
7.92,39.15
7.92,39.15
7.92,39.15
7.92,39.15
7.92,39.15
7.92,39.15
7.92,39.15
7.92,39.15
7.92,39.15
7.92,39.15
8.89,37.81
8.89,37.81
8.89,37.81
8.89,37.81
8.89,37.81
8.89,37.81
8.89,37.81
8.89,37.81
8.89,37.81
8.89,37.81
8.89,37.81
8.89,37.81
8.89,37.81
8.89,37.81
8.89,37.81
8.89,37.81
8.89,37.81
8.89,37.81
8.89,37.81
8.89,37.81
8.89,37.81
8.89,37.81
8.89,37.81
8.89,37.81
8.89,37.81
8.89,37.81
8.89,37.81
8.89,37.81
8.89,37.81
8.89,37.81
8.94,37.75
8.94,37.75
8.94,37.75
8.94,37.75
8.94,37.75
8.94,37.75
8.94,37.75
8.94,37.75
8.94,37.75
8.94,37.75
8.94,37.75
8.94,37.75
8.94,37.75
8.94,37.75
8.94,37.75
8.94,37.75
8.94,37.75
8.94,37.75
8.94,37.75
8.94,37.75
8.94,37.75
8.94,37.75
8.94,37.75
8.94,37.75
8.94,37.75
8.94,37.75
8.94,37.75
8.94,37.75
8.94,37.75
8.94,37.75
8.99,37.73
8.99,37.73
8.99,37.73
8.99,37.73
8.99,37.73
8.99,37.73
8.99,37.73
8.99,37.73
8.99,37.73
8.99,37.73
8.99,37.73
8.99,37.73
8.99,37.73
8.99,37.73
8.99,37.73
8.99,37.73
8.99,37.73
8.99,37.73
8.99,37.73
8.99,37.73
8.99,37.73
8.99,37.73
8.99,37.73
8.99,37.73
8.99,37.73
8.99,37.73
8.99,37.73
8.99,37.73
8.99,37.73
8.99,37.73
8.99,37.72
8.99,37.72
8.99,37.72
8.99,37.72
8.99,37.72
8.99,37.72
8.99,37.72
8.99,37.72
8.99,37.72
8.99,37.72
8.99,37.72
8.99,37.72
8.99,37.72
8.99,37.72
8.99,37.72
8.99,37.72
8.99,37.72
8.99,37.72
8.99,37.72
8.99,37.72
8.99,37.72
8.99,37.72
8.99,37.72
8.99,37.72
8.99,37.72
8.99,37.72
8.99,37.72
8.99,37.72
8.99,37.72
8.99,37.72
8.86,37.68
8.86,37.68
8.86,37.68
8.86,37.68
8.86,37.68
8.86,37.68
8.86,37.68
8.86,37.68
8.86,37.68
8.86,37.68
8.86,37.68
8.86,37.68
8.86,37.68
8.86,37.68
8.86,37.68
8.86,37.68
8.86,37.68
8.86,37.68
8.86,37.68
8.86,37.68
8.86,37.68
8.86,37.68
8.86,37.68
8.86,37.68
8.86,37.68
8.86,37.68
8.86,37.68
8.86,37.68
8.86,37.68
8.86,37.68
8.98,37.56
8.98,37.56
8.98,37.56
8.98,37.56
8.98,37.56
8.98,37.56
8.98,37.56
8.98,37.56
8.98,37.56
8.98,37.56
8.98,37.56
8.98,37.56
8.98,37.56
8.98,37.56
8.98,37.56
8.98,37.56
8.98,37.56
8.98,37.56
8.98,37.56
8.98,37.56
8.98,37.56
8.98,37.56
8.98,37.56
8.98,37.56
8.98,37.56
8.98,37.56
8.98,37.56
8.98,37.56
8.98,37.56
8.98,37.56
8.94,37.53
8.94,37.53
8.94,37.53
8.94,37.53
8.94,37.53
8.94,37.53
8.94,37.53
8.94,37.53
8.94,37.53
8.94,37.53
8.94,37.53
8.94,37.53
8.94,37.53
8.94,37.53
8.94,37.53
8.94,37.53
8.94,37.53
8.94,37.53
8.94,37.53
8.94,37.53
8.94,37.53
8.94,37.53
8.94,37.53
8.94,37.53
8.94,37.53
8.94,37.53
8.94,37.53
8.94,37.53
8.94,37.53
8.94,37.53
8.95,37.53
8.95,37.53
8.95,37.53
8.95,37.53
8.95,37.53
8.95,37.53
8.95,37.53
8.95,37.53
8.95,37.53
8.95,37.53
8.95,37.53
8.95,37.53
8.95,37.53
8.95,37.53
8.95,37.53
8.95,37.53
8.95,37.53
8.95,37.53
8.95,37.53
8.95,37.53
8.95,37.53
8.95,37.53
8.95,37.53
8.95,37.53
8.95,37.53
8.95,37.53
8.95,37.53
8.95,37.53
8.95,37.53
8.95,37.53
8.98,37.5
8.98,37.5
8.98,37.5
8.98,37.5
8.98,37.5
8.98,37.5
8.98,37.5
8.98,37.5
8.98,37.5
8.98,37.5
8.98,37.5
8.98,37.5
8.98,37.5
8.98,37.5
8.98,37.5
8.98,37.5
8.98,37.5
8.98,37.5
8.98,37.5
8.98,37.5
8.98,37.5
8.98,37.5
8.98,37.5
8.98,37.5
8.98,37.5
8.98,37.5
8.98,37.5
8.98,37.5
8.98,37.5
8.98,37.5
8.97,37.51
8.97,37.51
8.97,37.51
8.97,37.51
8.97,37.51
8.97,37.51
8.97,37.51
8.97,37.51
8.97,37.51
8.97,37.51
8.97,37.51
8.97,37.51
8.97,37.51
8.97,37.51
8.97,37.51
8.97,37.51
8.97,37.51
8.97,37.51
8.97,37.51
8.97,37.51
8.97,37.51
8.97,37.51
8.97,37.51
8.97,37.51
8.97,37.51
8.97,37.51
8.97,37.51
8.97,37.51
8.97,37.51
8.97,37.51
8.97,37.49
8.97,37.49
8.97,37.49
8.97,37.49
8.97,37.49
8.97,37.49
8.97,37.49
8.97,37.49
8.97,37.49
8.97,37.49
8.97,37.49
8.97,37.49
8.97,37.49
8.97,37.49
8.97,37.49
8.97,37.49
8.97,37.49
8.97,37.49
8.97,37.49
8.97,37.49
8.97,37.49
8.97,37.49
8.97,37.49
8.97,37.49
8.97,37.49
8.97,37.49
8.97,37.49
8.97,37.49
8.97,37.49
8.97,37.49
8.98,37.49
8.98,37.49
8.98,37.49
8.98,37.49
8.98,37.49
8.98,37.49
8.98,37.49
8.98,37.49
8.98,37.49
8.98,37.49
8.98,37.49
8.98,37.49
8.98,37.49
8.98,37.49
8.98,37.49
8.98,37.49
8.98,37.49
8.98,37.49
8.98,37.49
8.98,37.49
8.98,37.49
8.98,37.49
8.98,37.49
8.98,37.49
8.98,37.49
8.98,37.49
8.98,37.49
8.98,37.49
8.98,37.49
8.98,37.49
8.97,37.49
8.97,37.49
8.97,37.49
8.97,37.49
8.97,37.49
8.97,37.49
8.97,37.49
8.97,37.49
8.97,37.49
8.97,37.49
8.97,37.49
8.97,37.49
8.97,37.49
8.97,37.49
8.97,37.49
8.97,37.49
8.97,37.49
8.97,37.49
8.97,37.49
8.97,37.49
8.97,37.49
8.97,37.49
8.97,37.49
8.97,37.49
8.97,37.49
8.97,37.49
8.97,37.49
8.97,37.49
8.97,37.49
8.97,37.49
9.03,37.46
9.03,37.46
9.03,37.46
9.03,37.46
9.03,37.46
9.03,37.46
9.03,37.46
9.03,37.46
9.03,37.46
9.03,37.46
9.03,37.46
9.03,37.46
9.03,37.46
9.03,37.46
9.03,37.46
9.03,37.46
9.03,37.46
9.03,37.46
9.03,37.46
9.03,37.46
9.03,37.46
9.03,37.46
9.03,37.46
9.03,37.46
9.03,37.46
9.03,37.46
9.03,37.46
9.03,37.46
9.03,37.46
9.03,37.46
9.02,37.46
9.02,37.46
9.02,37.46
9.02,37.46
9.02,37.46
9.02,37.46
9.02,37.46
9.02,37.46
9.02,37.46
9.02,37.46
9.02,37.46
9.02,37.46
9.02,37.46
9.02,37.46
9.02,37.46
9.02,37.46
9.02,37.46
9.02,37.46
9.02,37.46
9.02,37.46
9.02,37.46
9.02,37.46
9.02,37.46
9.02,37.46
9.02,37.46
9.02,37.46
9.02,37.46
9.02,37.46
9.02,37.46
9.02,37.46
8.92,37.54
8.92,37.54
8.92,37.54
8.92,37.54
8.92,37.54
8.92,37.54
8.92,37.54
8.92,37.54
8.92,37.54
8.92,37.54
8.92,37.54
8.92,37.54
8.92,37.54
8.92,37.54
8.92,37.54
8.92,37.54
8.92,37.54
8.92,37.54
8.92,37.54
8.92,37.54
8.92,37.54
8.92,37.54
8.92,37.54
8.92,37.54
8.92,37.54
8.92,37.54
8.92,37.54
8.92,37.54
8.92,37.54
8.92,37.54
9.16,38.46
9.16,38.46
9.16,38.46
9.16,38.46
9.16,38.46
9.16,38.46
9.16,38.46
9.16,38.46
9.16,38.46
9.16,38.46
9.16,38.46
9.16,38.46
9.16,38.46
9.16,38.46
9.16,38.46
9.16,38.46
9.16,38.46
9.16,38.46
9.16,38.46
9.16,38.46
9.16,38.46
9.16,38.46
9.16,38.46
9.16,38.46
9.16,38.46
9.16,38.46
9.16,38.46
9.16,38.46
9.16,38.46
9.16,38.46
9.16,38.46
9.16,38.46
9.16,38.46
9.16,38.46
9.16,38.46
9.16,38.46
9.16,38.46
9.16,38.46
9.16,38.46
9.16,38.46
9.16,38.46
9.16,38.46
9.16,38.46
9.16,38.46
9.16,38.46
9.16,38.46
9.16,38.46
9.16,38.46
9.16,38.46
9.16,38.46
9.16,38.46
9.16,38.46
9.16,38.46
9.16,38.46
9.16,38.46
9.16,38.46
9.16,38.46
9.16,38.46
9.16,38.46
9.16,38.46
9.15,38.46
9.15,38.46
9.15,38.46
9.15,38.46
9.15,38.46
9.15,38.46
9.15,38.46
9.15,38.46
9.15,38.46
9.15,38.46
9.15,38.46
9.15,38.46
9.15,38.46
9.15,38.46
9.15,38.46
9.15,38.46
9.15,38.46
9.15,38.46
9.15,38.46
9.15,38.46
9.15,38.46
9.15,38.46
9.15,38.46
9.15,38.46
9.15,38.46
9.15,38.46
9.15,38.46
9.15,38.46
9.15,38.46
9.15,38.46
9.09,38.46
9.09,38.46
9.09,38.46
9.09,38.46
9.09,38.46
9.09,38.46
9.09,38.46
9.09,38.46
9.09,38.46
9.09,38.46
9.09,38.46
9.09,38.46
9.09,38.46
9.09,38.46
9.09,38.46
9.09,38.46
9.09,38.46
9.09,38.46
9.09,38.46
9.09,38.46
9.09,38.46
9.09,38.46
9.09,38.46
9.09,38.46
9.09,38.46
9.09,38.46
9.09,38.46
9.09,38.46
9.09,38.46
9.09,38.46
9.13,38.44
9.13,38.44
9.13,38.44
9.13,38.44
9.13,38.44
9.13,38.44
9.13,38.44
9.13,38.44
9.13,38.44
9.13,38.44
9.13,38.44
9.13,38.44
9.13,38.44
9.13,38.44
9.13,38.44
9.13,38.44
9.13,38.44
9.13,38.44
9.13,38.44
9.13,38.44
9.13,38.44
9.13,38.44
9.13,38.44
9.13,38.44
9.13,38.44
9.13,38.44
9.13,38.44
9.13,38.44
9.13,38.44
9.13,38.44
9.05,38.52
9.05,38.52
9.05,38.52
9.05,38.52
9.05,38.52
9.05,38.52
9.05,38.52
9.05,38.52
9.05,38.52
9.05,38.52
9.05,38.52
9.05,38.52
9.05,38.52
9.05,38.52
9.05,38.52
9.05,38.52
9.05,38.52
9.05,38.52
9.05,38.52
9.05,38.52
9.05,38.52
9.05,38.52
9.05,38.52
9.05,38.52
9.05,38.52
9.05,38.52
9.05,38.52
9.05,38.52
9.05,38.52
9.05,38.52
9.06,38.46
9.06,38.46
9.06,38.46
9.06,38.46
9.06,38.46
9.06,38.46
9.06,38.46
9.06,38.46
9.06,38.46
9.06,38.46
9.06,38.46
9.06,38.46
9.06,38.46
9.06,38.46
9.06,38.46
9.06,38.46
9.06,38.46
9.06,38.46
9.06,38.46
9.06,38.46
9.06,38.46
9.06,38.46
9.06,38.46
9.06,38.46
9.06,38.46
9.06,38.46
9.06,38.46
9.06,38.46
9.06,38.46
9.06,38.46
9.05,38.46
9.05,38.46
9.05,38.46
9.05,38.46
9.05,38.46
9.05,38.46
9.05,38.46
9.05,38.46
9.05,38.46
9.05,38.46
9.05,38.46
9.05,38.46
9.05,38.46
9.05,38.46
9.05,38.46
9.05,38.46
9.05,38.46
9.05,38.46
9.05,38.46
9.05,38.46
9.05,38.46
9.05,38.46
9.05,38.46
9.05,38.46
9.05,38.46
9.05,38.46
9.05,38.46
9.05,38.46
9.05,38.46
9.05,38.46
9.09,38.44
9.09,38.44
9.09,38.44
9.09,38.44
9.09,38.44
9.09,38.44
9.09,38.44
9.09,38.44
9.09,38.44
9.09,38.44
9.09,38.44
9.09,38.44
9.09,38.44
9.09,38.44
9.09,38.44
9.09,38.44
9.09,38.44
9.09,38.44
9.09,38.44
9.09,38.44
9.09,38.44
9.09,38.44
9.09,38.44
9.09,38.44
9.09,38.44
9.09,38.44
9.09,38.44
9.09,38.44
9.09,38.44
9.09,38.44
9.09,38.44
9.09,38.44
9.09,38.44
9.09,38.44
9.09,38.44
9.09,38.44
9.09,38.44
9.09,38.44
9.09,38.44
9.09,38.44
9.09,38.44
9.09,38.44
9.09,38.44
9.09,38.44
9.09,38.44
9.09,38.44
9.09,38.44
9.09,38.44
9.09,38.44
9.09,38.44
9.09,38.44
9.09,38.44
9.09,38.44
9.09,38.44
9.09,38.44
9.09,38.44
9.09,38.44
9.09,38.44
9.09,38.44
9.09,38.44
9.09,38.43
9.09,38.43
9.09,38.43
9.09,38.43
9.09,38.43
9.09,38.43
9.09,38.43
9.09,38.43
9.09,38.43
9.09,38.43
9.09,38.43
9.09,38.43
9.09,38.43
9.09,38.43
9.09,38.43
9.09,38.43
9.09,38.43
9.09,38.43
9.09,38.43
9.09,38.43
9.09,38.43
9.09,38.43
9.09,38.43
9.09,38.43
9.09,38.43
9.09,38.43
9.09,38.43
9.09,38.43
9.09,38.43
9.09,38.43
9.07,38.42
9.07,38.42
9.07,38.42
9.07,38.42
9.07,38.42
9.07,38.42
9.07,38.42
9.07,38.42
9.07,38.42
9.07,38.42
9.07,38.42
9.07,38.42
9.07,38.42
9.07,38.42
9.07,38.42
9.07,38.42
9.07,38.42
9.07,38.42
9.07,38.42
9.07,38.42
9.07,38.42
9.07,38.42
9.07,38.42
9.07,38.42
9.07,38.42
9.07,38.42
9.07,38.42
9.07,38.42
9.07,38.42
9.07,38.42
8.27,38.71
8.27,38.71
8.27,38.71
8.27,38.71
8.27,38.71
8.27,38.71
8.27,38.71
8.27,38.71
8.27,38.71
8.27,38.71
8.27,38.71
8.27,38.71
8.27,38.71
8.27,38.71
8.27,38.71
8.27,38.71
8.27,38.71
8.27,38.71
8.27,38.71
8.27,38.71
8.27,38.71
8.27,38.71
8.27,38.71
8.27,38.71
8.27,38.71
8.27,38.71
8.27,38.71
8.27,38.71
8.27,38.71
8.27,38.71
8.31,38.66
8.31,38.66
8.31,38.66
8.31,38.66
8.31,38.66
8.31,38.66
8.31,38.66
8.31,38.66
8.31,38.66
8.31,38.66
8.31,38.66
8.31,38.66
8.31,38.66
8.31,38.66
8.31,38.66
8.31,38.66
8.31,38.66
8.31,38.66
8.31,38.66
8.31,38.66
8.31,38.66
8.31,38.66
8.31,38.66
8.31,38.66
8.31,38.66
8.31,38.66
8.31,38.66
8.31,38.66
8.31,38.66
8.31,38.66
9.6,37.18
9.6,37.18
9.6,37.18
9.6,37.18
9.6,37.18
9.6,37.18
9.6,37.18
9.6,37.18
9.6,37.18
9.6,37.18
9.6,37.18
9.6,37.18
9.6,37.18
9.6,37.18
9.6,37.18
9.6,37.18
9.6,37.18
9.6,37.18
9.6,37.18
9.6,37.18
9.6,37.18
9.6,37.18
9.6,37.18
9.6,37.18
9.6,37.18
9.6,37.18
9.6,37.18
9.6,37.18
9.6,37.18
9.6,37.18
9.58,37.14
9.58,37.14
9.58,37.14
9.58,37.14
9.58,37.14
9.58,37.14
9.58,37.14
9.58,37.14
9.58,37.14
9.58,37.14
9.58,37.14
9.58,37.14
9.58,37.14
9.58,37.14
9.58,37.14
9.58,37.14
9.58,37.14
9.58,37.14
9.58,37.14
9.58,37.14
9.58,37.14
9.58,37.14
9.58,37.14
9.58,37.14
9.58,37.14
9.58,37.14
9.58,37.14
9.58,37.14
9.58,37.14
9.58,37.14
9.6,37.14
9.6,37.14
9.6,37.14
9.6,37.14
9.6,37.14
9.6,37.14
9.6,37.14
9.6,37.14
9.6,37.14
9.6,37.14
9.6,37.14
9.6,37.14
9.6,37.14
9.6,37.14
9.6,37.14
9.6,37.14
9.6,37.14
9.6,37.14
9.6,37.14
9.6,37.14
9.6,37.14
9.6,37.14
9.6,37.14
9.6,37.14
9.6,37.14
9.6,37.14
9.6,37.14
9.6,37.14
9.6,37.14
9.6,37.14
9.58,37.09
9.58,37.09
9.58,37.09
9.58,37.09
9.58,37.09
9.58,37.09
9.58,37.09
9.58,37.09
9.58,37.09
9.58,37.09
9.58,37.09
9.58,37.09
9.58,37.09
9.58,37.09
9.58,37.09
9.58,37.09
9.58,37.09
9.58,37.09
9.58,37.09
9.58,37.09
9.58,37.09
9.58,37.09
9.58,37.09
9.58,37.09
9.58,37.09
9.58,37.09
9.58,37.09
9.58,37.09
9.58,37.09
9.58,37.09
8.53,36.1
8.53,36.1
8.53,36.1
8.53,36.1
8.53,36.1
8.53,36.1
8.53,36.1
8.53,36.1
8.53,36.1
8.53,36.1
8.53,36.1
8.53,36.1
8.53,36.1
8.53,36.1
8.53,36.1
8.53,36.1
8.53,36.1
8.53,36.1
8.53,36.1
8.53,36.1
8.53,36.1
8.53,36.1
8.53,36.1
8.53,36.1
8.53,36.1
8.53,36.1
8.53,36.1
8.53,36.1
8.53,36.1
8.53,36.1
8.5,36.11
8.5,36.11
8.5,36.11
8.5,36.11
8.5,36.11
8.5,36.11
8.5,36.11
8.5,36.11
8.5,36.11
8.5,36.11
8.5,36.11
8.5,36.11
8.5,36.11
8.5,36.11
8.5,36.11
8.5,36.11
8.5,36.11
8.5,36.11
8.5,36.11
8.5,36.11
8.5,36.11
8.5,36.11
8.5,36.11
8.5,36.11
8.5,36.11
8.5,36.11
8.5,36.11
8.5,36.11
8.5,36.11
8.5,36.11
8.48,36.11
8.48,36.11
8.48,36.11
8.48,36.11
8.48,36.11
8.48,36.11
8.48,36.11
8.48,36.11
8.48,36.11
8.48,36.11
8.48,36.11
8.48,36.11
8.48,36.11
8.48,36.11
8.48,36.11
8.48,36.11
8.48,36.11
8.48,36.11
8.48,36.11
8.48,36.11
8.48,36.11
8.48,36.11
8.48,36.11
8.48,36.11
8.48,36.11
8.48,36.11
8.48,36.11
8.48,36.11
8.48,36.11
8.48,36.11
6.1,38.77
6.1,38.77
6.1,38.77
6.1,38.77
6.1,38.77
6.1,38.77
6.1,38.77
6.1,38.77
6.1,38.77
6.1,38.77
6.1,38.77
6.1,38.77
6.1,38.77
6.1,38.77
6.1,38.77
6.1,38.77
6.1,38.77
6.1,38.77
6.1,38.77
6.1,38.77
8.67,39.17
8.67,39.17
8.67,39.17
8.67,39.17
8.67,39.17
8.67,39.17
8.67,39.17
8.67,39.17
8.67,39.17
8.67,39.17
8.67,39.17
8.67,39.17
8.67,39.17
8.67,39.17
8.67,39.17
8.67,39.17
8.67,39.17
8.67,39.17
8.67,39.17
8.67,39.17
8.67,39.17
8.67,39.17
8.67,39.17
8.67,39.17
8.67,39.17
8.67,39.17
8.67,39.17
8.67,39.17
8.67,39.17
8.67,39.17
8.75,39.21
8.75,39.21
8.75,39.21
8.75,39.21
8.75,39.21
8.75,39.21
8.75,39.21
8.75,39.21
8.75,39.21
8.75,39.21
8.75,39.21
8.75,39.21
8.75,39.21
8.75,39.21
8.75,39.21
8.75,39.21
8.75,39.21
8.75,39.21
8.75,39.21
8.75,39.21
8.75,39.21
8.75,39.21
8.75,39.21
8.75,39.21
8.75,39.21
8.75,39.21
8.75,39.21
8.75,39.21
8.75,39.21
8.75,39.21
8.62,39.17
8.62,39.17
8.62,39.17
8.62,39.17
8.62,39.17
8.62,39.17
8.62,39.17
8.62,39.17
8.62,39.17
8.62,39.17
8.62,39.17
8.62,39.17
8.62,39.17
8.62,39.17
8.62,39.17
8.62,39.17
8.62,39.17
8.62,39.17
8.62,39.17
8.62,39.17
8.62,39.17
8.62,39.17
8.62,39.17
8.62,39.17
8.62,39.17
8.62,39.17
8.62,39.17
8.62,39.17
8.62,39.17
8.62,39.17
8.69,39.18
8.69,39.18
8.69,39.18
8.69,39.18
8.69,39.18
8.69,39.18
8.69,39.18
8.69,39.18
8.69,39.18
8.69,39.18
8.69,39.18
8.69,39.18
8.69,39.18
8.69,39.18
8.69,39.18
8.69,39.18
8.69,39.18
8.69,39.18
8.69,39.18
8.69,39.18
8.69,39.18
8.69,39.18
8.69,39.18
8.69,39.18
8.69,39.18
8.69,39.18
8.69,39.18
8.69,39.18
8.69,39.18
8.69,39.18
8.71,39.2
8.71,39.2
8.71,39.2
8.71,39.2
8.71,39.2
8.71,39.2
8.71,39.2
8.71,39.2
8.71,39.2
8.71,39.2
8.71,39.2
8.71,39.2
8.71,39.2
8.71,39.2
8.71,39.2
8.71,39.2
8.71,39.2
8.71,39.2
8.71,39.2
8.71,39.2
8.71,39.2
8.71,39.2
8.71,39.2
8.71,39.2
8.71,39.2
8.71,39.2
8.71,39.2
8.71,39.2
8.71,39.2
8.71,39.2
9.51,42.71
9.51,42.71
9.51,42.71
9.51,42.71
9.51,42.71
9.51,42.71
9.51,42.71
9.51,42.71
9.51,42.71
9.51,42.71
9.51,42.71
9.51,42.71
9.51,42.71
9.51,42.71
9.51,42.71
9.51,42.71
9.51,42.71
9.51,42.71
9.51,42.71
9.51,42.71
9.51,42.71
9.51,42.71
9.51,42.71
9.51,42.71
9.51,42.71
9.51,42.71
9.51,42.71
9.51,42.71
9.51,42.71
9.51,42.71
9.47,42.7
9.47,42.7
9.47,42.7
9.47,42.7
9.47,42.7
9.47,42.7
9.47,42.7
9.47,42.7
9.47,42.7
9.47,42.7
9.47,42.7
9.47,42.7
9.47,42.7
9.47,42.7
9.47,42.7
9.47,42.7
9.47,42.7
9.47,42.7
9.47,42.7
9.47,42.7
9.47,42.7
9.47,42.7
9.47,42.7
9.47,42.7
9.47,42.7
9.47,42.7
9.47,42.7
9.47,42.7
9.47,42.7
9.47,42.7
9.48,41.9
9.48,41.9
9.48,41.9
9.48,41.9
9.48,41.9
9.48,41.9
9.48,41.9
9.48,41.9
9.48,41.9
9.48,41.9
9.48,41.9
9.48,41.9
9.48,41.9
9.48,41.9
9.48,41.9
9.48,41.9
9.48,41.9
9.48,41.9
9.48,41.9
9.48,41.9
9.48,41.9
9.48,41.9
9.48,41.9
9.48,41.9
9.48,41.9
9.48,41.9
9.48,41.9
9.48,41.9
9.48,41.9
9.48,41.9
9.52,41.83
9.52,41.83
9.52,41.83
9.52,41.83
9.52,41.83
9.52,41.83
9.52,41.83
9.52,41.83
9.52,41.83
9.52,41.83
9.52,41.83
9.52,41.83
9.52,41.83
9.52,41.83
9.52,41.83
9.52,41.83
9.52,41.83
9.52,41.83
9.52,41.83
9.52,41.83
9.52,41.83
9.52,41.83
9.52,41.83
9.52,41.83
9.52,41.83
9.52,41.83
9.52,41.83
9.52,41.83
9.52,41.83
9.52,41.83
9.45,42.01
9.45,42.01
9.45,42.01
9.45,42.01
9.45,42.01
9.45,42.01
9.45,42.01
9.45,42.01
9.45,42.01
9.45,42.01
9.45,42.01
9.45,42.01
9.45,42.01
9.45,42.01
9.45,42.01
9.45,42.01
9.45,42.01
9.45,42.01
9.45,42.01
9.45,42.01
9.45,42.01
9.45,42.01
9.45,42.01
9.45,42.01
9.45,42.01
9.45,42.01
9.45,42.01
9.45,42.01
9.45,42.01
9.45,42.01
9.52,42.68
9.52,42.68
9.52,42.68
9.52,42.68
9.52,42.68
9.52,42.68
9.52,42.68
9.52,42.68
9.52,42.68
9.52,42.68
9.52,42.68
9.52,42.68
9.52,42.68
9.52,42.68
9.52,42.68
9.52,42.68
9.52,42.68
9.52,42.68
9.52,42.68
9.52,42.68
9.52,42.68
9.52,42.68
9.52,42.68
9.52,42.68
9.52,42.68
9.52,42.68
9.52,42.68
9.52,42.68
9.52,42.68
9.52,42.68
9.35,38.36
9.35,38.36
9.35,38.36
9.35,38.36
9.35,38.36
9.35,38.36
9.35,38.36
9.35,38.36
9.35,38.36
9.35,38.36
9.35,38.36
9.35,38.36
9.35,38.36
9.35,38.36
9.35,38.36
9.35,38.36
9.35,38.36
9.35,38.36
9.35,38.36
9.35,38.36
